date,close
2018-01-02 00:00:00-05:00,135.05804443359375
2018-01-03 00:00:00-05:00,135.55506896972656
2018-01-04 00:00:00-05:00,136.083984375
2018-01-05 00:00:00-05:00,136.71717834472656
2018-01-08 00:00:00-05:00,138.38429260253906
2018-01-09 00:00:00-05:00,139.14566040039062
2018-01-10 00:00:00-05:00,137.08587646484375
2018-01-11 00:00:00-05:00,138.2800750732422
2018-01-12 00:00:00-05:00,138.9933624267578
2018-01-16 00:00:00-05:00,137.06182861328125
2018-01-17 00:00:00-05:00,139.26583862304688
2018-01-18 00:00:00-05:00,140.05934143066406
2018-01-19 00:00:00-05:00,140.9890899658203
2018-01-22 00:00:00-05:00,140.4440460205078
2018-01-23 00:00:00-05:00,139.37008666992188
2018-01-24 00:00:00-05:00,136.72512817382812
2018-01-25 00:00:00-05:00,135.57907104492188
2018-01-26 00:00:00-05:00,136.02792358398438
2018-01-29 00:00:00-05:00,135.05007934570312
2018-01-30 00:00:00-05:00,133.3348846435547
2018-01-31 00:00:00-05:00,133.23077392578125
2018-02-01 00:00:00-05:00,133.6635284423828
2018-02-02 00:00:00-05:00,131.31517028808594
2018-02-05 00:00:00-05:00,126.75473022460938
2018-02-06 00:00:00-05:00,129.53585815429688
2018-02-07 00:00:00-05:00,128.02903747558594
2018-02-08 00:00:00-05:00,122.5148696899414
2018-02-09 00:00:00-05:00,123.61292266845703
2018-02-12 00:00:00-05:00,126.66657257080078
2018-02-13 00:00:00-05:00,125.88911437988281
2018-02-14 00:00:00-05:00,127.65238952636719
2018-02-15 00:00:00-05:00,128.34161376953125
2018-02-16 00:00:00-05:00,128.05313110351562
2018-02-20 00:00:00-05:00,127.6043472290039
2018-02-21 00:00:00-05:00,128.50997924804688
2018-02-22 00:00:00-05:00,128.03712463378906
2018-02-23 00:00:00-05:00,128.99087524414062
2018-02-26 00:00:00-05:00,130.64190673828125
2018-02-27 00:00:00-05:00,129.55992126464844
2018-02-28 00:00:00-05:00,127.58827209472656
